item_id,cefr_level,kind,section,concept_group,concept
pcic-01254,A1,vocab,nociones_especificas,6.7. Lenguaje de aula,un ejercicio
pcic-01255,A1,vocab,nociones_especificas,6.7. Lenguaje de aula,una actividad
pcic-01256,A2,vocab,nociones_especificas,6.7. Lenguaje de aula,preguntar
pcic-01257,A2,vocab,nociones_especificas,6.7. Lenguaje de aula,contestar
pcic-01258,A2,vocab,nociones_especificas,6.7. Lenguaje de aula,completar
pcic-01259,A2,vocab,nociones_especificas,6.7. Lenguaje de aula,dibujar
pcic-01260,A2,vocab,nociones_especificas,6.7. Lenguaje de aula,jugar
pcic-01261,A2,vocab,nociones_especificas,6.7. Lenguaje de aula,adivinar
pcic-01262,A2,vocab,nociones_especificas,6.7. Lenguaje de aula,una redacción
pcic-01263,A2,vocab,nociones_especificas,6.7. Lenguaje de aula,un dibujo
pcic-01264,A2,vocab,nociones_especificas,6.7. Lenguaje de aula,una regla
pcic-01265,A2,vocab,nociones_especificas,6.7. Lenguaje de aula,una fórmula
pcic-01266,A2,vocab,nociones_especificas,6.7. Lenguaje de aula,un ejercicio
pcic-01267,A2,vocab,nociones_especificas,6.7. Lenguaje de aula,una unidad
pcic-01268,A2,vocab,nociones_especificas,6.7. Lenguaje de aula,una lección
pcic-01269,A2,vocab,nociones_especificas,6.7. Lenguaje de aula,cometer un error
pcic-01270,A2,vocab,nociones_especificas,6.7. Lenguaje de aula,hacer errores
pcic-01271,A2,vocab,nociones_especificas,6.7. Lenguaje de aula,buena
pcic-01272,A2,vocab,nociones_especificas,6.7. Lenguaje de aula,mala ~ letra
pcic-01273,A1,vocab,nociones_especificas,6.8. Material educativo y mobiliario de aula,Internet
pcic-01274,A1,vocab,nociones_especificas,6.8. Material educativo y mobiliario de aula,libro
pcic-01275,A1,vocab,nociones_especificas,6.8. Material educativo y mobiliario de aula,diccionario
pcic-01276,A1,vocab,nociones_especificas,6.8. Material educativo y mobiliario de aula,papel
pcic-01277,A1,vocab,nociones_especificas,6.8. Material educativo y mobiliario de aula,bolígrafo
pcic-01278,A1,vocab,nociones_especificas,6.8. Material educativo y mobiliario de aula,lápiz
pcic-01279,A1,vocab,nociones_especificas,6.8. Material educativo y mobiliario de aula,goma
pcic-01280,A1,vocab,nociones_especificas,6.8. Material educativo y mobiliario de aula,fotocopia
pcic-01281,A1,vocab,nociones_especificas,6.8. Material educativo y mobiliario de aula,silla
pcic-01282,A1,vocab,nociones_especificas,6.8. Material educativo y mobiliario de aula,armario
pcic-01283,A1,vocab,nociones_especificas,6.8. Material educativo y mobiliario de aula,estantería
pcic-01284,A1,vocab,nociones_especificas,6.8. Material educativo y mobiliario de aula,pizarra
pcic-01285,A1,vocab,nociones_especificas,6.8. Material educativo y mobiliario de aula,mapa
pcic-01286,A2,vocab,nociones_especificas,6.8. Material educativo y mobiliario de aula,cuaderno
pcic-01287,A2,vocab,nociones_especificas,6.8. Material educativo y mobiliario de aula,hoja
pcic-01288,A2,vocab,nociones_especificas,6.8. Material educativo y mobiliario de aula,regla
pcic-01289,A2,vocab,nociones_especificas,6.8. Material educativo y mobiliario de aula,impresora
pcic-01290,A2,vocab,nociones_especificas,6.8. Material educativo y mobiliario de aula,fotocopiadora
pcic-01291,A1,vocab,nociones_especificas,7.1. Profesiones y cargos,abogado
pcic-01292,A1,vocab,nociones_especificas,7.1. Profesiones y cargos,médico
pcic-01293,A1,vocab,nociones_especificas,7.1. Profesiones y cargos,taxista
pcic-01294,A1,vocab,nociones_especificas,7.1. Profesiones y cargos,ama de casa
pcic-01295,A1,vocab,nociones_especificas,7.1. Profesiones y cargos,ingeniero
pcic-01296,A1,vocab,nociones_especificas,7.1. Profesiones y cargos,trabajar
pcic-01297,A1,vocab,nociones_especificas,7.1. Profesiones y cargos,dedicarse a
pcic-01298,A2,vocab,nociones_especificas,7.1. Profesiones y cargos,dependiente
pcic-01299,A2,vocab,nociones_especificas,7.1. Profesiones y cargos,funcionario
pcic-01300,A2,vocab,nociones_especificas,7.1. Profesiones y cargos,comercial
pcic-01301,A2,vocab,nociones_especificas,7.1. Profesiones y cargos,empresario
pcic-01302,A2,vocab,nociones_especificas,7.1. Profesiones y cargos,de canguro
pcic-01303,A2,vocab,nociones_especificas,7.1. Profesiones y cargos,una tienda
pcic-01304,A2,vocab,nociones_especificas,7.1. Profesiones y cargos,un negocio
pcic-01305,A2,vocab,nociones_especificas,7.1. Profesiones y cargos,una peluquería
pcic-01306,A2,vocab,nociones_especificas,7.1. Profesiones y cargos,tener un trabajo en un banco
pcic-01307,A1,vocab,nociones_especificas,"7.2. Lugares, herramientas y ropa de trabajo",empresa
pcic-01308,A1,vocab,nociones_especificas,"7.2. Lugares, herramientas y ropa de trabajo",oficina
pcic-01309,A1,vocab,nociones_especificas,"7.2. Lugares, herramientas y ropa de trabajo",tienda
pcic-01310,A1,vocab,nociones_especificas,"7.2. Lugares, herramientas y ropa de trabajo",teléfono
pcic-01311,A1,vocab,nociones_especificas,"7.2. Lugares, herramientas y ropa de trabajo",fax
pcic-01312,A2,vocab,nociones_especificas,"7.2. Lugares, herramientas y ropa de trabajo",despacho
pcic-01313,A2,vocab,nociones_especificas,"7.2. Lugares, herramientas y ropa de trabajo",negocio
pcic-01314,A2,vocab,nociones_especificas,"7.2. Lugares, herramientas y ropa de trabajo",fábrica
pcic-01315,A2,vocab,nociones_especificas,"7.2. Lugares, herramientas y ropa de trabajo",multinacional
pcic-01316,A2,vocab,nociones_especificas,"7.2. Lugares, herramientas y ropa de trabajo",panadería
pcic-01317,A2,vocab,nociones_especificas,"7.2. Lugares, herramientas y ropa de trabajo",librería
pcic-01318,A2,vocab,nociones_especificas,"7.2. Lugares, herramientas y ropa de trabajo",Herramientas de un auxiliar administrativo
pcic-01319,A2,vocab,nociones_especificas,"7.2. Lugares, herramientas y ropa de trabajo",mesa de despacho
pcic-01320,A2,vocab,nociones_especificas,"7.2. Lugares, herramientas y ropa de trabajo",impresora Ropa de trabajo
pcic-01321,A2,vocab,nociones_especificas,"7.2. Lugares, herramientas y ropa de trabajo",traje
pcic-01322,A2,vocab,nociones_especificas,"7.2. Lugares, herramientas y ropa de trabajo",corbata
pcic-01323,A2,vocab,nociones_especificas,"7.2. Lugares, herramientas y ropa de trabajo",uniforme
pcic-01324,A1,vocab,nociones_especificas,7.3. Actividad laboral,trabajo
pcic-01325,A1,vocab,nociones_especificas,7.3. Actividad laboral,profesión
pcic-01326,A1,vocab,nociones_especificas,7.3. Actividad laboral,comprar
pcic-01327,A1,vocab,nociones_especificas,7.3. Actividad laboral,vender
pcic-01328,A2,vocab,nociones_especificas,7.3. Actividad laboral,cliente
pcic-01329,A2,vocab,nociones_especificas,7.3. Actividad laboral,comprar un producto
pcic-01330,A2,vocab,nociones_especificas,7.3. Actividad laboral,tener una reunión
pcic-01331,A2,vocab,nociones_especificas,7.3. Actividad laboral,hacer fotocopias
pcic-01332,A2,vocab,nociones_especificas,7.3. Actividad laboral,preparar una factura
pcic-01333,A2,vocab,nociones_especificas,7.3. Actividad laboral,contestar al teléfono
pcic-01334,A2,vocab,nociones_especificas,7.3. Actividad laboral,con clientes
pcic-01335,A2,vocab,nociones_especificas,7.3. Actividad laboral,con el jefe
pcic-01336,A2,vocab,nociones_especificas,7.3. Actividad laboral,un fax
pcic-01337,A2,vocab,nociones_especificas,7.3. Actividad laboral,un correo electrónico
pcic-01338,A1,vocab,nociones_especificas,7.4. Desempleo y búsqueda de trabajo,estar en paro
pcic-01339,A1,vocab,nociones_especificas,7.4. Desempleo y búsqueda de trabajo,tener trabajo
pcic-01340,A2,vocab,nociones_especificas,7.4. Desempleo y búsqueda de trabajo,tener una entrevista
pcic-01341,A2,vocab,nociones_especificas,7.4. Desempleo y búsqueda de trabajo,el currículum
pcic-01342,A1,vocab,nociones_especificas,7.5. Derechos y obligaciones laborales,vacaciones
pcic-01343,A1,vocab,nociones_especificas,7.5. Derechos y obligaciones laborales,tener vacaciones
pcic-01344,A2,vocab,nociones_especificas,7.5. Derechos y obligaciones laborales,ganar dinero
pcic-01345,A2,vocab,nociones_especificas,7.5. Derechos y obligaciones laborales,estar jubilado
pcic-01346,A1,vocab,nociones_especificas,"7.6. Características de un trabajador [ v. Nociones específicas 2.1. , 2.6. ]",ser trabajador
pcic-01347,A1,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",turista
pcic-01348,A1,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",información
pcic-01349,A1,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",turismo
pcic-01350,A1,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",viajar
pcic-01351,A1,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",el periódico
pcic-01352,A1,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",un libro
pcic-01353,A1,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",una revista
pcic-01354,A1,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",la televisión
pcic-01355,A1,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",una película
pcic-01356,A1,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",música
pcic-01357,A1,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",la radio
pcic-01358,A1,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",una canción
pcic-01359,A1,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",a un bar
pcic-01360,A1,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",a una discoteca
pcic-01361,A1,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",a un café
pcic-01362,A1,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",a un restaurante
pcic-01363,A1,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",a un museo
pcic-01364,A1,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",al cine
pcic-01365,A1,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",al teatro
pcic-01366,A1,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",al parque
pcic-01367,A1,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",cantar
pcic-01368,A1,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",bailar
pcic-01369,A2,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",tiempo libre
pcic-01370,A2,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",afición
pcic-01371,A2,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",hobby
pcic-01372,A2,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",de atracciones
pcic-01373,A2,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",zoológico
pcic-01374,A2,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",zoo
pcic-01375,A2,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",quedar
pcic-01376,A2,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",de paseo
pcic-01377,A2,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",de compras
pcic-01378,A2,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",de excursión
pcic-01379,A2,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",caminar
pcic-01380,A2,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",una cita
pcic-01381,A2,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",planes
pcic-01382,A2,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",salir con amigos
pcic-01383,A2,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",un café
pcic-01384,A2,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",una caña
pcic-01385,A2,vocab,nociones_especificas,"8.1. Tiempo libre y entretenimiento [ v. Nociones específicas 9.5. , 14. , Saberes y comportamientos socioculturales 1.7. ]",una copa
pcic-01386,A1,vocab,nociones_especificas,"8.2. Espectáculos y exposiciones [ v. Nociones específicas 18. , Saberes y comportamientos socioculturales 1.7. ]",película
pcic-01387,A1,vocab,nociones_especificas,"8.2. Espectáculos y exposiciones [ v. Nociones específicas 18. , Saberes y comportamientos socioculturales 1.7. ]",concierto
pcic-01388,A1,vocab,nociones_especificas,"8.2. Espectáculos y exposiciones [ v. Nociones específicas 18. , Saberes y comportamientos socioculturales 1.7. ]",al circo
pcic-01389,A1,vocab,nociones_especificas,"8.2. Espectáculos y exposiciones [ v. Nociones específicas 18. , Saberes y comportamientos socioculturales 1.7. ]",ir a un concierto
pcic-01390,A2,vocab,nociones_especificas,"8.2. Espectáculos y exposiciones [ v. Nociones específicas 18. , Saberes y comportamientos socioculturales 1.7. ]",entrada
pcic-01391,A2,vocab,nociones_especificas,"8.2. Espectáculos y exposiciones [ v. Nociones específicas 18. , Saberes y comportamientos socioculturales 1.7. ]",invitación
pcic-01392,A2,vocab,nociones_especificas,"8.2. Espectáculos y exposiciones [ v. Nociones específicas 18. , Saberes y comportamientos socioculturales 1.7. ]",de música clásica
pcic-01393,A2,vocab,nociones_especificas,"8.2. Espectáculos y exposiciones [ v. Nociones específicas 18. , Saberes y comportamientos socioculturales 1.7. ]",de rock
pcic-01394,A2,vocab,nociones_especificas,"8.2. Espectáculos y exposiciones [ v. Nociones específicas 18. , Saberes y comportamientos socioculturales 1.7. ]",una entrada ~
pcic-01395,A1,vocab,nociones_especificas,"8.3. Deportes [ v. Saberes y comportamientos socioculturales 1.7.4. , 1.10.1. ]",correr
pcic-01396,A1,vocab,nociones_especificas,"8.3. Deportes [ v. Saberes y comportamientos socioculturales 1.7.4. , 1.10.1. ]",nadar
pcic-01397,A1,vocab,nociones_especificas,"8.3. Deportes [ v. Saberes y comportamientos socioculturales 1.7.4. , 1.10.1. ]",esquiar
pcic-01398,A1,vocab,nociones_especificas,"8.3. Deportes [ v. Saberes y comportamientos socioculturales 1.7.4. , 1.10.1. ]",deporte
pcic-01399,A1,vocab,nociones_especificas,"8.3. Deportes [ v. Saberes y comportamientos socioculturales 1.7.4. , 1.10.1. ]",gimnasia
pcic-01400,A1,vocab,nociones_especificas,"8.3. Deportes [ v. Saberes y comportamientos socioculturales 1.7.4. , 1.10.1. ]",al fútbol
pcic-01401,A1,vocab,nociones_especificas,"8.3. Deportes [ v. Saberes y comportamientos socioculturales 1.7.4. , 1.10.1. ]",al baloncesto
pcic-01402,A1,vocab,nociones_especificas,"8.3. Deportes [ v. Saberes y comportamientos socioculturales 1.7.4. , 1.10.1. ]",al tenis
pcic-01403,A2,vocab,nociones_especificas,"8.3. Deportes [ v. Saberes y comportamientos socioculturales 1.7.4. , 1.10.1. ]",gimnasio
pcic-01404,A2,vocab,nociones_especificas,"8.3. Deportes [ v. Saberes y comportamientos socioculturales 1.7.4. , 1.10.1. ]",piscina
pcic-01405,A2,vocab,nociones_especificas,"8.3. Deportes [ v. Saberes y comportamientos socioculturales 1.7.4. , 1.10.1. ]",practicar un deporte
pcic-01406,A2,vocab,nociones_especificas,"8.3. Deportes [ v. Saberes y comportamientos socioculturales 1.7.4. , 1.10.1. ]",montar en bicicleta
pcic-01407,A2,vocab,nociones_especificas,"8.3. Deportes [ v. Saberes y comportamientos socioculturales 1.7.4. , 1.10.1. ]",hacer senderismo
